_id,Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
2532,20210606,S92000003,Total,4439078,Dose 2,21230,0.478252465939999,2263644,50.9935621766502,18 years and over
2533,20210606,S92000003,Total,2875396,Dose 2,19193,0.667490669111315,2005995,69.7641298798496,40 years and over
2534,20210606,S92000003,Total,4549217,Dose 2,21258,0.467289206032599,2267330,49.8400054339022,16 years and over
2535,20210607,S92000003,AstraZeneca (Vaxzevria),,Dose 1,1441,,2102507,,All vaccinations
2536,20210607,S92000003,AstraZeneca (Vaxzevria),,Dose 2,30124,,1460279,,All vaccinations
2537,20210607,S92000003,Moderna (Spikevax),,Dose 1,1502,,44852,,All vaccinations
2538,20210607,S92000003,Moderna (Spikevax),,Dose 2,122,,239,,All vaccinations
2539,20210607,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,14727,,1266352,,All vaccinations
2540,20210607,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,1248,,838367,,All vaccinations
2541,20210607,S92000003,Total,,Dose 1,17670,,3413711,,All vaccinations
2542,20210607,S92000003,Total,4439078,Dose 1,17523,0.394744133804362,3404759,76.6996885389263,18 years and over
2543,20210607,S92000003,Total,2875396,Dose 1,1665,0.0579050676845902,2778525,96.6310379509466,40 years and over
2544,20210607,S92000003,Total,4549217,Dose 1,17667,0.388352545064349,3413585,75.0367590730449,16 years and over
2545,20210607,S92000003,Total,,Dose 2,31494,,2298885,,All vaccinations
2546,20210607,S92000003,Total,4439078,Dose 2,31463,0.708773308331144,2295107,51.7023354849814,18 years and over
2547,20210607,S92000003,Total,2875396,Dose 2,28087,0.976804586220472,2034082,70.7409344660701,40 years and over
2548,20210607,S92000003,Total,4549217,Dose 2,31494,0.69229495977,2298824,50.5323003936721,16 years and over
2549,20210608,S92000003,AstraZeneca (Vaxzevria),,Dose 1,1108,,2103615,,All vaccinations
2550,20210608,S92000003,AstraZeneca (Vaxzevria),,Dose 2,30293,,1490572,,All vaccinations
2551,20210608,S92000003,Moderna (Spikevax),,Dose 1,2477,,47329,,All vaccinations
2552,20210608,S92000003,Moderna (Spikevax),,Dose 2,131,,370,,All vaccinations
2553,20210608,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,14692,,1281044,,All vaccinations
2554,20210608,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,1649,,840016,,All vaccinations
2555,20210608,S92000003,Total,,Dose 1,18277,,3431988,,All vaccinations
2556,20210608,S92000003,Total,4439078,Dose 1,18182,0.409589558912909,3422941,77.1092780978392,18 years and over
2557,20210608,S92000003,Total,2875396,Dose 1,1309,0.045524164323801,2779834,96.6765621152704,40 years and over
2558,20210608,S92000003,Total,4549217,Dose 1,18277,0.401761445980704,3431862,75.4385205190256,16 years and over
2559,20210608,S92000003,Total,,Dose 2,32073,,2330958,,All vaccinations
2560,20210608,S92000003,Total,4439078,Dose 2,31739,0.714990815660369,2326846,52.4173263006417,18 years and over
2561,20210608,S92000003,Total,2875396,Dose 2,28353,0.986055485922635,2062435,71.7269899519927,40 years and over
2562,20210608,S92000003,Total,4549217,Dose 2,32071,0.704978461128586,2330895,51.2372788548007,16 years and over
2563,20210609,S92000003,AstraZeneca (Vaxzevria),,Dose 1,1230,,2104845,,All vaccinations
2564,20210609,S92000003,AstraZeneca (Vaxzevria),,Dose 2,29976,,1520548,,All vaccinations
2565,20210609,S92000003,Moderna (Spikevax),,Dose 1,2730,,50059,,All vaccinations
2566,20210609,S92000003,Moderna (Spikevax),,Dose 2,120,,490,,All vaccinations
2567,20210609,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,15390,,1296434,,All vaccinations
2568,20210609,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,1100,,841116,,All vaccinations
2569,20210609,S92000003,Total,,Dose 1,19350,,3451338,,All vaccinations
2570,20210609,S92000003,Total,4439078,Dose 1,19277,0.434256843425594,3442218,77.5435349412648,18 years and over
2571,20210609,S92000003,Total,2875396,Dose 1,1447,0.0503235032670283,2781281,96.7268856185374,40 years and over
2572,20210609,S92000003,Total,4549217,Dose 1,19350,0.425347922510621,3451212,75.8638684415362,16 years and over
2573,20210609,S92000003,Total,,Dose 2,31196,,2362154,,All vaccinations
2574,20210609,S92000003,Total,4439078,Dose 2,31150,0.701722294584596,2357996,53.1190485952263,18 years and over
2575,20210609,S92000003,Total,2875396,Dose 2,27732,0.964458460678112,2090167,72.6914484126708,40 years and over
2576,20210609,S92000003,Total,4549217,Dose 2,31195,0.685722400140508,2362090,51.9230012549412,16 years and over
2577,20210610,S92000003,AstraZeneca (Vaxzevria),,Dose 1,1397,,2106242,,All vaccinations
2578,20210610,S92000003,AstraZeneca (Vaxzevria),,Dose 2,27722,,1548270,,All vaccinations
2579,20210610,S92000003,Moderna (Spikevax),,Dose 1,2275,,52334,,All vaccinations
2580,20210610,S92000003,Moderna (Spikevax),,Dose 2,113,,603,,All vaccinations
2581,20210610,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,14169,,1310603,,All vaccinations
2582,20210610,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,952,,842068,,All vaccinations
2583,20210610,S92000003,Total,,Dose 1,17841,,3469179,,All vaccinations
2584,20210610,S92000003,Total,4439078,Dose 1,17778,0.400488569923754,3459996,77.9440235111886,18 years and over
2585,20210610,S92000003,Total,2875396,Dose 1,1591,0.0553315091208307,2782872,96.7822171276583,40 years and over
2586,20210610,S92000003,Total,4549217,Dose 1,17841,0.392177379096227,3469053,76.2560458206324,16 years and over
2587,20210610,S92000003,Total,,Dose 2,28787,,2390941,,All vaccinations
2588,20210610,S92000003,Total,4439078,Dose 2,28734,0.647296578253412,2386730,53.7663451734797,18 years and over
2589,20210610,S92000003,Total,2875396,Dose 2,25303,0.879983139713626,2115470,73.5714315523844,40 years and over
2590,20210610,S92000003,Total,4549217,Dose 2,28785,0.632746250618513,2390875,52.5557475055598,16 years and over
2591,20210611,S92000003,AstraZeneca (Vaxzevria),,Dose 1,1210,,2107452,,All vaccinations
2592,20210611,S92000003,AstraZeneca (Vaxzevria),,Dose 2,25728,,1573998,,All vaccinations
2593,20210611,S92000003,Moderna (Spikevax),,Dose 1,2375,,54709,,All vaccinations
2594,20210611,S92000003,Moderna (Spikevax),,Dose 2,93,,696,,All vaccinations
2595,20210611,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,14386,,1324989,,All vaccinations
2596,20210611,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,1312,,843380,,All vaccinations
2597,20210611,S92000003,Total,,Dose 1,17971,,3487150,,All vaccinations
2598,20210611,S92000003,Total,4439078,Dose 1,17887,0.402944034774789,3477883,78.3469675459634,18 years and over
2599,20210611,S92000003,Total,2875396,Dose 1,1450,0.0504278367223158,2784322,96.8326449643806,40 years and over
2600,20210611,S92000003,Total,4549217,Dose 1,17970,0.395013031912964,3487023,76.6510588525454,16 years and over
2601,20210611,S92000003,Total,,Dose 2,27133,,2418074,,All vaccinations
2602,20210611,S92000003,Total,4439078,Dose 2,27076,0.609946479877128,2413806,54.3762916533569,18 years and over
2603,20210611,S92000003,Total,2875396,Dose 2,23172,0.805871608641036,2138642,74.3773031610255,40 years and over
2604,20210611,S92000003,Total,4549217,Dose 2,27133,0.596432309120449,2418008,53.1521798146802,16 years and over
2605,20210612,S92000003,AstraZeneca (Vaxzevria),,Dose 1,1241,,2108693,,All vaccinations
2606,20210612,S92000003,AstraZeneca (Vaxzevria),,Dose 2,21606,,1595604,,All vaccinations
2607,20210612,S92000003,Moderna (Spikevax),,Dose 1,2895,,57604,,All vaccinations
2608,20210612,S92000003,Moderna (Spikevax),,Dose 2,55,,751,,All vaccinations
2609,20210612,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,16899,,1341888,,All vaccinations
2610,20210612,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,1908,,845288,,All vaccinations
2611,20210612,S92000003,Total,,Dose 1,21035,,3508185,,All vaccinations
2612,20210612,S92000003,Total,4439078,Dose 1,20945,0.471832213806561,3498828,78.8187997597699,18 years and over
2613,20210612,S92000003,Total,2875396,Dose 1,1582,0.055018508754968,2785904,96.8876634731355,40 years and over
2614,20210612,S92000003,Total,4549217,Dose 1,21034,0.462365281761675,3508057,77.1134241343071,16 years and over
2615,20210612,S92000003,Total,,Dose 2,23569,,2441643,,All vaccinations
2616,20210612,S92000003,Total,4439078,Dose 2,23437,0.527969997373329,2437243,54.9042616507302,18 years and over
2617,20210612,S92000003,Total,2875396,Dose 2,20142,0.70049481880061,2158784,75.0777979798261,40 years and over
2618,20210612,S92000003,Total,4549217,Dose 2,23563,0.517957266052598,2441571,53.6701370807328,16 years and over
2619,20210613,S92000003,AstraZeneca (Vaxzevria),,Dose 1,966,,2109659,,All vaccinations
2620,20210613,S92000003,AstraZeneca (Vaxzevria),,Dose 2,18362,,1613966,,All vaccinations
2621,20210613,S92000003,Moderna (Spikevax),,Dose 1,2528,,60132,,All vaccinations
2622,20210613,S92000003,Moderna (Spikevax),,Dose 2,50,,801,,All vaccinations
2623,20210613,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,15288,,1357176,,All vaccinations
2624,20210613,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,1321,,846609,,All vaccinations
2625,20210613,S92000003,Total,,Dose 1,18782,,3526967,,All vaccinations
2626,20210613,S92000003,Total,4439078,Dose 1,18717,0.421641611163399,3517545,79.2404413709333,18 years and over
2627,20210613,S92000003,Total,2875396,Dose 1,1135,0.0394728239171231,2787039,96.9271362970527,40 years and over
2628,20210613,S92000003,Total,4549217,Dose 1,18781,0.412840275590283,3526838,77.5262644098974,16 years and over
2629,20210613,S92000003,Total,,Dose 2,19733,,2461376,,All vaccinations
2630,20210613,S92000003,Total,4439078,Dose 2,19667,0.443042451608194,2456910,55.3473041023384,18 years and over
2631,20210613,S92000003,Total,2875396,Dose 2,16817,0.584858572523576,2175601,75.6626565523497,40 years and over
2632,20210613,S92000003,Total,4549217,Dose 2,19732,0.433744971936929,2461303,54.1038820526697,16 years and over
2633,20210614,S92000003,AstraZeneca (Vaxzevria),,Dose 1,906,,2110565,,All vaccinations
2634,20210614,S92000003,AstraZeneca (Vaxzevria),,Dose 2,20087,,1634053,,All vaccinations
2635,20210614,S92000003,Moderna (Spikevax),,Dose 1,781,,60913,,All vaccinations
2636,20210614,S92000003,Moderna (Spikevax),,Dose 2,1235,,2036,,All vaccinations
2637,20210614,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,13063,,1370239,,All vaccinations
2638,20210614,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,3280,,849889,,All vaccinations
2639,20210614,S92000003,Total,,Dose 1,14750,,3541717,,All vaccinations
2640,20210614,S92000003,Total,4439078,Dose 1,14733,0.331893244498069,3532278,79.5723346154314,18 years and over
2641,20210614,S92000003,Total,2875396,Dose 1,1074,0.0373513769929429,2788113,96.9644876740456,40 years and over
2642,20210614,S92000003,Total,4549217,Dose 1,14748,0.32418765690887,3541586,77.8504520668062,16 years and over
2643,20210614,S92000003,Total,,Dose 2,24602,,2485978,,All vaccinations
2644,20210614,S92000003,Total,4439078,Dose 2,24553,0.553110353095846,2481463,55.9004144554342,18 years and over
2645,20210614,S92000003,Total,2875396,Dose 2,20905,0.727030294262077,2196506,76.3896868466117,40 years and over
2646,20210614,S92000003,Total,4549217,Dose 2,24602,0.540796361219964,2485905,54.6446784138897,16 years and over
2647,20210615,S92000003,AstraZeneca (Vaxzevria),,Dose 1,996,,2111561,,All vaccinations
2648,20210615,S92000003,AstraZeneca (Vaxzevria),,Dose 2,18553,,1652606,,All vaccinations
2649,20210615,S92000003,Moderna (Spikevax),,Dose 1,2403,,63316,,All vaccinations
2650,20210615,S92000003,Moderna (Spikevax),,Dose 2,1231,,3267,,All vaccinations
2651,20210615,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,16118,,1386357,,All vaccinations
2652,20210615,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,3303,,853192,,All vaccinations
2653,20210615,S92000003,Total,,Dose 1,19517,,3561234,,All vaccinations
2654,20210615,S92000003,Total,4439078,Dose 1,19484,0.438919973922513,3551762,80.0112545893539,18 years and over
2655,20210615,S92000003,Total,2875396,Dose 1,1152,0.0400640468304192,2789265,97.004551720876,40 years and over
2656,20210615,S92000003,Total,4549217,Dose 1,19515,0.428974920299471,3561101,78.2794269871057,16 years and over
2657,20210615,S92000003,Total,,Dose 2,23087,,2509065,,All vaccinations
2658,20210615,S92000003,Total,4439078,Dose 2,23029,0.518778899582301,2504492,56.4191933550165,18 years and over
2659,20210615,S92000003,Total,2875396,Dose 2,18855,0.655735766482251,2215361,77.045422613094,40 years and over
2660,20210615,S92000003,Total,4549217,Dose 2,23086,0.507471945172103,2508991,55.1521503590618,16 years and over
2661,20210616,S92000003,AstraZeneca (Vaxzevria),,Dose 1,1135,,2112696,,All vaccinations
2662,20210616,S92000003,AstraZeneca (Vaxzevria),,Dose 2,18094,,1670700,,All vaccinations
2663,20210616,S92000003,Moderna (Spikevax),,Dose 1,2435,,65751,,All vaccinations
2664,20210616,S92000003,Moderna (Spikevax),,Dose 2,1286,,4553,,All vaccinations
2665,20210616,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,16196,,1402553,,All vaccinations
2666,20210616,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,3323,,856515,,All vaccinations
2667,20210616,S92000003,Total,,Dose 1,19766,,3581000,,All vaccinations
2668,20210616,S92000003,Total,4439078,Dose 1,19711,0.444033648428795,3571473,80.4552882377827,18 years and over
2669,20210616,S92000003,Total,2875396,Dose 1,1300,0.0452111639579383,2790565,97.0497628848339,40 years and over
2670,20210616,S92000003,Total,4549217,Dose 1,19766,0.43449235329948,3580867,78.7139193404052,16 years and over
2671,20210616,S92000003,Total,,Dose 2,22703,,2531768,,All vaccinations
2672,20210616,S92000003,Total,4439078,Dose 2,22657,0.510398781008128,2527149,56.9295921360247,18 years and over
2673,20210616,S92000003,Total,2875396,Dose 2,18670,0.649301870072853,2234031,77.6947244831668,40 years and over
2674,20210616,S92000003,Total,4549217,Dose 2,22702,0.499030932136234,2531693,55.651181291198,16 years and over
2675,20210617,S92000003,AstraZeneca (Vaxzevria),,Dose 1,982,,2113678,,All vaccinations
2676,20210617,S92000003,AstraZeneca (Vaxzevria),,Dose 2,15433,,1686133,,All vaccinations
2677,20210617,S92000003,Moderna (Spikevax),,Dose 1,1814,,67565,,All vaccinations
2678,20210617,S92000003,Moderna (Spikevax),,Dose 2,1224,,5777,,All vaccinations
2679,20210617,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,17679,,1420232,,All vaccinations
2680,20210617,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,3200,,859715,,All vaccinations
2681,20210617,S92000003,Total,,Dose 1,20475,,3601475,,All vaccinations
2682,20210617,S92000003,Total,4439078,Dose 1,20446,0.460591140772926,3591919,80.9158793785556,18 years and over
2683,20210617,S92000003,Total,2875396,Dose 1,1218,0.0423593828467453,2791783,97.0921222676807,40 years and over
2684,20210617,S92000003,Total,4549217,Dose 1,20473,0.450033489279584,3601340,79.1639528296848,16 years and over
2685,20210617,S92000003,Total,,Dose 2,19857,,2551625,,All vaccinations
2686,20210617,S92000003,Total,4439078,Dose 2,19814,0.446353950077021,2546963,57.3759460861017,18 years and over
2687,20210617,S92000003,Total,2875396,Dose 2,15955,0.55488009303762,2249986,78.2496045762045,40 years and over
2688,20210617,S92000003,Total,4549217,Dose 2,19857,0.436492697534543,2551550,56.0876739887326,16 years and over
2689,20210618,S92000003,AstraZeneca (Vaxzevria),,Dose 1,1031,,2114709,,All vaccinations
2690,20210618,S92000003,AstraZeneca (Vaxzevria),,Dose 2,14563,,1700696,,All vaccinations
2691,20210618,S92000003,Moderna (Spikevax),,Dose 1,2254,,69819,,All vaccinations
2692,20210618,S92000003,Moderna (Spikevax),,Dose 2,1203,,6980,,All vaccinations
2693,20210618,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,15837,,1436069,,All vaccinations
2694,20210618,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,3448,,863163,,All vaccinations
2695,20210618,S92000003,Total,,Dose 1,19122,,3620597,,All vaccinations
2696,20210618,S92000003,Total,4439078,Dose 1,19080,0.429818984933358,3610999,81.345698363489,18 years and over
2697,20210618,S92000003,Total,2875396,Dose 1,1221,0.0424637163020328,2793004,97.1345859839827,40 years and over
2698,20210618,S92000003,Total,4549217,Dose 1,19120,0.420292107411012,3620460,79.5842449370958,16 years and over
2699,20210618,S92000003,Total,,Dose 2,19214,,2570839,,All vaccinations
2700,20210618,S92000003,Total,4439078,Dose 2,19144,0.431260725763323,2566107,57.807206811865,18 years and over
2701,20210618,S92000003,Total,2875396,Dose 2,15339,0.533456956885243,2265325,78.7830615330897,40 years and over
2702,20210618,S92000003,Total,4549217,Dose 2,19214,0.422358397060417,2570764,56.510032385793,16 years and over
2703,20210619,S92000003,AstraZeneca (Vaxzevria),,Dose 1,1020,,2115729,,All vaccinations
2704,20210619,S92000003,AstraZeneca (Vaxzevria),,Dose 2,13429,,1714125,,All vaccinations
2705,20210619,S92000003,Moderna (Spikevax),,Dose 1,3430,,73249,,All vaccinations
2706,20210619,S92000003,Moderna (Spikevax),,Dose 2,1161,,8141,,All vaccinations
2707,20210619,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,14484,,1450553,,All vaccinations
2708,20210619,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,2590,,865753,,All vaccinations
2709,20210619,S92000003,Total,,Dose 1,18934,,3639531,,All vaccinations
2710,20210619,S92000003,Total,4439078,Dose 1,18894,0.425628925646272,3629893,81.7713272891353,18 years and over
2711,20210619,S92000003,Total,2875396,Dose 1,1186,0.0412464926570114,2794190,97.1758324766397,40 years and over
2712,20210619,S92000003,Total,4549217,Dose 1,18934,0.416203491721762,3639394,80.0004484288175,16 years and over
2713,20210619,S92000003,Total,,Dose 2,17180,,2588019,,All vaccinations
2714,20210619,S92000003,Total,4439078,Dose 2,17083,0.384832165598352,2583190,58.1920389774633,18 years and over
2715,20210619,S92000003,Total,2875396,Dose 2,14021,0.487619792195579,2279346,79.2706813252853,40 years and over
2716,20210619,S92000003,Total,4549217,Dose 2,17180,0.377647406136045,2587944,56.887679791929,16 years and over
2717,20210620,S92000003,AstraZeneca (Vaxzevria),,Dose 1,814,,2116543,,All vaccinations
2718,20210620,S92000003,AstraZeneca (Vaxzevria),,Dose 2,10941,,1725066,,All vaccinations
2719,20210620,S92000003,Moderna (Spikevax),,Dose 1,2719,,75968,,All vaccinations
2720,20210620,S92000003,Moderna (Spikevax),,Dose 2,1171,,9312,,All vaccinations
2721,20210620,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,13188,,1463741,,All vaccinations
2722,20210620,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,2325,,868078,,All vaccinations
2723,20210620,S92000003,Total,,Dose 1,16721,,3656252,,All vaccinations
2724,20210620,S92000003,Total,4439078,Dose 1,16698,0.376159193418093,3646591,82.1474864825534,18 years and over
2725,20210620,S92000003,Total,2875396,Dose 1,925,0.0321694820469946,2795115,97.2080019586867,40 years and over
2726,20210620,S92000003,Total,4549217,Dose 1,16720,0.367535775936826,3656114,80.3679842047544,16 years and over
2727,20210620,S92000003,Total,,Dose 2,14437,,2602456,,All vaccinations
2728,20210620,S92000003,Total,4439078,Dose 2,14378,0.323896088331856,2597568,58.5159350657952,18 years and over
2729,20210620,S92000003,Total,2875396,Dose 2,10790,0.375252660850888,2290136,79.6459339861362,40 years and over
2730,20210620,S92000003,Total,4549217,Dose 2,14437,0.317351315622007,2602381,57.2050311075511,16 years and over
2731,20210621,S92000003,AstraZeneca (Vaxzevria),,Dose 1,816,,2117359,,All vaccinations
2732,20210621,S92000003,AstraZeneca (Vaxzevria),,Dose 2,6996,,1732062,,All vaccinations
2733,20210621,S92000003,Moderna (Spikevax),,Dose 1,2713,,78681,,All vaccinations
2734,20210621,S92000003,Moderna (Spikevax),,Dose 2,1383,,10695,,All vaccinations
2735,20210621,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,13903,,1477644,,All vaccinations
2736,20210621,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,7365,,875443,,All vaccinations
2737,20210621,S92000003,Total,,Dose 1,17432,,3673684,,All vaccinations
2738,20210621,S92000003,Total,4439078,Dose 1,17402,0.392018342547709,3663993,82.5395048251011,18 years and over
2739,20210621,S92000003,Total,2875396,Dose 1,940,0.0326911493234323,2796055,97.2406931080102,40 years and over
2740,20210621,S92000003,Total,4549217,Dose 1,17432,0.383186820940834,3673546,80.7511710256952,16 years and over
2741,20210621,S92000003,Total,,Dose 2,15744,,2618200,,All vaccinations
2742,20210621,S92000003,Total,4439078,Dose 2,15549,0.350275440080125,2613117,58.8662105058753,18 years and over
2743,20210621,S92000003,Total,2875396,Dose 2,11627,0.404361694876114,2301763,80.0502956810123,40 years and over
2744,20210621,S92000003,Total,4549217,Dose 2,15744,0.346081534470657,2618125,57.5511126420217,16 years and over
2745,20210622,S92000003,AstraZeneca (Vaxzevria),,Dose 1,641,,2118000,,All vaccinations
2746,20210622,S92000003,AstraZeneca (Vaxzevria),,Dose 2,7107,,1739169,,All vaccinations
2747,20210622,S92000003,Moderna (Spikevax),,Dose 1,2897,,81578,,All vaccinations
2748,20210622,S92000003,Moderna (Spikevax),,Dose 2,442,,11137,,All vaccinations
2749,20210622,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,13784,,1491428,,All vaccinations
2750,20210622,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,7128,,882571,,All vaccinations
2751,20210622,S92000003,Total,,Dose 1,17322,,3691006,,All vaccinations
2752,20210622,S92000003,Total,4439078,Dose 1,17275,0.389157388088247,3681268,82.9286622131893,18 years and over
2753,20210622,S92000003,Total,2875396,Dose 1,762,0.0265006976430377,2796817,97.2671938056532,40 years and over
2754,20210622,S92000003,Total,4549217,Dose 1,17322,0.380768822414934,3690868,81.1319398481101,16 years and over
2755,20210622,S92000003,Total,,Dose 2,14677,,2632877,,All vaccinations
2756,20210622,S92000003,Total,4439078,Dose 2,14541,0.327568022008174,2627658,59.1937785278835,18 years and over
2757,20210622,S92000003,Total,2875396,Dose 2,11064,0.384781783100484,2312827,80.4350774641128,40 years and over
2758,20210622,S92000003,Total,4549217,Dose 2,14677,0.322626948769426,2632802,57.8737395907911,16 years and over
2759,20210623,S92000003,AstraZeneca (Vaxzevria),,Dose 1,700,,2118700,,All vaccinations
2760,20210623,S92000003,AstraZeneca (Vaxzevria),,Dose 2,8310,,1747479,,All vaccinations
2761,20210623,S92000003,Moderna (Spikevax),,Dose 1,863,,82441,,All vaccinations
2762,20210623,S92000003,Moderna (Spikevax),,Dose 2,421,,11558,,All vaccinations
2763,20210623,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,12497,,1503925,,All vaccinations
2764,20210623,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,5819,,888390,,All vaccinations
2765,20210623,S92000003,Total,,Dose 1,14060,,3705066,,All vaccinations
2766,20210623,S92000003,Total,4439078,Dose 1,14034,0.316146731370794,3695302,83.2448089445601,18 years and over
2767,20210623,S92000003,Total,2875396,Dose 1,791,0.027509254377484,2797608,97.2947030600307,40 years and over
2768,20210623,S92000003,Total,4549217,Dose 1,14059,0.309042193414823,3704927,81.440982041525,16 years and over
2769,20210623,S92000003,Total,,Dose 2,14550,,2647427,,All vaccinations
2770,20210623,S92000003,Total,4439078,Dose 2,14446,0.325427937963694,2642104,59.5192064658472,18 years and over
2771,20210623,S92000003,Total,2875396,Dose 2,11293,0.392745903520767,2324120,80.8278233676335,40 years and over
2772,20210623,S92000003,Total,4549217,Dose 2,14550,0.31983525956225,2647352,58.1935748503534,16 years and over
2773,20210624,S92000003,AstraZeneca (Vaxzevria),,Dose 1,722,,2119422,,All vaccinations
2774,20210624,S92000003,AstraZeneca (Vaxzevria),,Dose 2,8930,,1756409,,All vaccinations
2775,20210624,S92000003,Moderna (Spikevax),,Dose 1,1283,,83724,,All vaccinations
2776,20210624,S92000003,Moderna (Spikevax),,Dose 2,416,,11974,,All vaccinations
2777,20210624,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,13395,,1517320,,All vaccinations
2778,20210624,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,6295,,894685,,All vaccinations
2779,20210624,S92000003,Total,,Dose 1,15400,,3720466,,All vaccinations
2780,20210624,S92000003,Total,4439078,Dose 1,15362,0.34606285359257,3710664,83.5908717981527,18 years and over
2781,20210624,S92000003,Total,2875396,Dose 1,860,0.0299089238490977,2798468,97.3246119838798,40 years and over
2782,20210624,S92000003,Total,4549217,Dose 1,15400,0.338519793626024,3720327,81.779501835151,16 years and over
2783,20210624,S92000003,Total,,Dose 2,15641,,2663068,,All vaccinations
2784,20210624,S92000003,Total,4439078,Dose 2,15472,0.348540845644073,2657576,59.8677473114913,18 years and over
2785,20210624,S92000003,Total,2875396,Dose 2,12283,0.427175943765659,2336403,81.2549993113992,40 years and over
2786,20210624,S92000003,Total,4549217,Dose 2,15639,0.343773444968662,2662991,58.537348295322,16 years and over
2787,20210625,S92000003,AstraZeneca (Vaxzevria),,Dose 1,749,,2120171,,All vaccinations
2788,20210625,S92000003,AstraZeneca (Vaxzevria),,Dose 2,8503,,1764912,,All vaccinations
2789,20210625,S92000003,Moderna (Spikevax),,Dose 1,2715,,86439,,All vaccinations
2790,20210625,S92000003,Moderna (Spikevax),,Dose 2,422,,12396,,All vaccinations
2791,20210625,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,14979,,1532299,,All vaccinations
2792,20210625,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,6744,,901429,,All vaccinations
2793,20210625,S92000003,Total,,Dose 1,18443,,3738909,,All vaccinations
2794,20210625,S92000003,Total,4439078,Dose 1,18406,0.414635651817788,3729070,84.0055074499705,18 years and over
2795,20210625,S92000003,Total,2875396,Dose 1,899,0.0312652587678358,2799367,97.3558772426476,40 years and over
2796,20210625,S92000003,Total,4549217,Dose 1,18443,0.405410425574335,3738770,82.1849122607253,16 years and over
2797,20210625,S92000003,Total,,Dose 2,15669,,2678737,,All vaccinations
2798,20210625,S92000003,Total,4439078,Dose 2,15620,0.351874871313367,2673196,60.2196221828046,18 years and over
2799,20210625,S92000003,Total,2875396,Dose 2,12904,0.448772969010182,2349307,81.7037722804094,40 years and over
2800,20210625,S92000003,Total,4549217,Dose 2,15669,0.344432899112089,2678660,58.8817811944341,16 years and over
2801,20210626,S92000003,AstraZeneca (Vaxzevria),,Dose 1,616,,2120787,,All vaccinations
2802,20210626,S92000003,AstraZeneca (Vaxzevria),,Dose 2,6138,,1771050,,All vaccinations
2803,20210626,S92000003,Moderna (Spikevax),,Dose 1,2510,,88949,,All vaccinations
2804,20210626,S92000003,Moderna (Spikevax),,Dose 2,369,,12765,,All vaccinations
2805,20210626,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,15625,,1547924,,All vaccinations
2806,20210626,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,6430,,907859,,All vaccinations
2807,20210626,S92000003,Total,,Dose 1,18751,,3757660,,All vaccinations
2808,20210626,S92000003,Total,4439078,Dose 1,18697,0.421191067154035,3747767,84.4266985171245,18 years and over
2809,20210626,S92000003,Total,2875396,Dose 1,743,0.0258399190928832,2800110,97.3817171617405,40 years and over
2810,20210626,S92000003,Total,4549217,Dose 1,18749,0.412136857837294,3757519,82.5970491185626,16 years and over
2811,20210626,S92000003,Total,,Dose 2,12937,,2691674,,All vaccinations
